,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
10,"frozenset({'G2_ИГРУШКИ', 'G2_КОСМЕТИКА/ГИГИЕНА'})",frozenset({'G2_ПОДГУЗНИКИ'}),0.13737201365187712,0.23976109215017063,0.04692832764505119,0.3416149068322981,1.4248137751154926,1.0,0.01399186362100898,1.1547024921115332,0.34563438539699665,0.1421188630490956,0.13397606151229338,0.2686722220994231
11,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ПОДГУЗНИКИ'}),0.13737201365187712,0.23976109215017063,0.04692832764505119,0.3416149068322981,1.4248137751154926,1.0,0.01399186362100898,1.1547024921115332,0.34563438539699665,0.1421188630490956,0.13397606151229338,0.2686722220994231
12,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ПОДГУЗНИКИ'})",frozenset({'G2_ИГРУШКИ'}),0.04692832764505119,1.0,0.04692832764505119,1.0,1.0,1.0,0.0,inf,0.0,0.04692832764505119,0.0,0.5234641638225256
13,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ПОДГУЗНИКИ'})",1.0,0.04692832764505119,0.04692832764505119,0.04692832764505119,1.0,1.0,0.0,1.0,0.0,0.04692832764505119,0.0,0.5234641638225256
14,frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),frozenset({'G2_ИГРУШКИ'}),0.03839590443686007,1.0,0.03839590443686007,1.0,1.0,1.0,0.0,inf,0.0,0.03839590443686007,0.0,0.51919795221843
15,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),1.0,0.03839590443686007,0.03839590443686007,0.03839590443686007,1.0,1.0,0.0,1.0,0.0,0.03839590443686007,0.0,0.51919795221843
16,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_ИГРУШКИ'}),0.03498293515358362,1.0,0.03498293515358362,1.0,1.0,1.0,0.0,inf,0.0,0.034982935153583625,0.0,0.5174914675767918
17,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",1.0,0.03498293515358362,0.03498293515358362,0.03498293515358362,1.0,1.0,0.0,1.0,0.0,0.034982935153583625,0.0,0.5174914675767918
18,"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ИГРУШКИ'}),0.04010238907849829,1.0,0.04010238907849829,1.0,1.0,1.0,0.0,inf,0.0,0.04010238907849829,0.0,0.5200511945392492
19,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.04010238907849829,0.04010238907849829,0.04010238907849829,1.0,1.0,0.0,1.0,0.0,0.04010238907849829,0.0,0.5200511945392492
20,"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_ИГРУШКИ'}),0.034129692832764506,1.0,0.034129692832764506,1.0,1.0,1.0,0.0,inf,0.0,0.034129692832764506,0.0,0.5170648464163823
21,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",1.0,0.034129692832764506,0.034129692832764506,0.034129692832764506,1.0,1.0,0.0,1.0,0.0,0.034129692832764506,0.0,0.5170648464163823
22,"frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ИГРУШКИ'}),0.034129692832764506,1.0,0.034129692832764506,1.0,1.0,1.0,0.0,inf,0.0,0.034129692832764506,0.0,0.5170648464163823
23,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.052901023890784986,0.052901023890784986,0.052901023890784986,1.0,1.0,0.0,1.0,0.0,0.052901023890784986,0.0,0.5264505119453925
24,"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ИГРУШКИ'}),0.052901023890784986,1.0,0.052901023890784986,1.0,1.0,1.0,0.0,inf,0.0,0.052901023890784986,0.0,0.5264505119453925
25,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ', 'G2_ПОДГУЗНИКИ'})",1.0,0.032423208191126277,0.032423208191126277,0.032423208191126277,1.0,1.0,0.0,1.0,0.0,0.03242320819112628,0.0,0.5162116040955631
26,frozenset({'G2_ОБУВЬ'}),frozenset({'G2_ИГРУШКИ'}),0.06313993174061433,1.0,0.06313993174061433,1.0,1.0,1.0,0.0,inf,0.0,0.06313993174061433,0.0,0.5315699658703071
27,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",1.0,0.3575085324232082,0.3575085324232082,0.3575085324232082,1.0,1.0,0.0,1.0,0.0,0.3575085324232082,0.0,0.6787542662116041
28,"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",frozenset({'G2_ИГРУШКИ'}),0.3575085324232082,1.0,0.3575085324232082,1.0,1.0,1.0,0.0,inf,0.0,0.3575085324232082,0.0,0.6787542662116041
29,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),1.0,0.13737201365187712,0.13737201365187712,0.13737201365187712,1.0,1.0,0.0,1.0,0.0,0.13737201365187715,0.0,0.5686860068259385
30,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ИГРУШКИ'}),0.13737201365187712,1.0,0.13737201365187712,1.0,1.0,1.0,0.0,inf,0.0,0.13737201365187715,0.0,0.5686860068259385
31,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),1.0,0.1476109215017065,0.1476109215017065,0.1476109215017065,1.0,1.0,0.0,1.0,0.0,0.1476109215017065,0.0,0.5738054607508533
32,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_ИГРУШКИ'}),0.1476109215017065,1.0,0.1476109215017065,1.0,1.0,1.0,0.0,inf,0.0,0.1476109215017065,0.0,0.5738054607508533
33,"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ', 'G2_ПОДГУЗНИКИ'})",frozenset({'G2_ИГРУШКИ'}),0.032423208191126277,1.0,0.032423208191126277,1.0,1.0,1.0,0.0,inf,0.0,0.03242320819112628,0.0,0.5162116040955631
34,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_ОБУВЬ'}),1.0,0.06313993174061433,0.06313993174061433,0.06313993174061433,1.0,1.0,0.0,1.0,0.0,0.06313993174061433,0.0,0.5315699658703071
35,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_ПОДГУЗНИКИ'}),1.0,0.23976109215017063,0.23976109215017063,0.23976109215017063,1.0,1.0,0.0,1.0,0.0,0.23976109215017063,0.0,0.6198805460750854
36,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_ИГРУШКИ'}),0.23976109215017063,1.0,0.23976109215017063,1.0,1.0,1.0,0.0,inf,0.0,0.23976109215017063,0.0,0.6198805460750854
37,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.26791808873720135,0.26791808873720135,0.26791808873720135,1.0,1.0,0.0,1.0,0.0,0.26791808873720135,0.0,0.6339590443686007
38,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ИГРУШКИ'}),0.26791808873720135,1.0,0.26791808873720135,1.0,1.0,1.0,0.0,inf,0.0,0.26791808873720135,0.0,0.6339590443686007
39,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),1.0,0.15955631399317405,0.15955631399317405,0.15955631399317405,1.0,1.0,0.0,1.0,0.0,0.15955631399317408,0.0,0.579778156996587
40,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),frozenset({'G2_ИГРУШКИ'}),0.15955631399317405,1.0,0.15955631399317405,1.0,1.0,1.0,0.0,inf,0.0,0.15955631399317408,0.0,0.579778156996587
41,frozenset({'G2_ИГРУШКИ'}),"frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.034129692832764506,0.034129692832764506,0.034129692832764506,1.0,1.0,0.0,1.0,0.0,0.034129692832764506,0.0,0.5170648464163823
42,"frozenset({'G2_ИГРУШКИ', 'G2_ПОДГУЗНИКИ'})",frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.23976109215017063,0.15955631399317405,0.034129692832764506,0.1423487544483986,0.8921536909814073,1.0,-0.004125703269694456,0.9799364139747638,-0.13719224344542064,0.09345794392523367,-0.020474375417742982,0.17812624888195333
43,"frozenset({'G2_ИГРУШКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_ПОДГУЗНИКИ'}),0.15955631399317405,0.23976109215017063,0.034129692832764506,0.21390374331550804,0.8921536909814073,1.0,-0.004125703269694456,0.9671066378769938,-0.12574611134533006,0.09345794392523367,-0.03401213561641364,0.17812624888195333
44,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.23976109215017063,0.15955631399317405,0.034129692832764506,0.1423487544483986,0.8921536909814073,1.0,-0.004125703269694456,0.9799364139747638,-0.13719224344542064,0.09345794392523367,-0.020474375417742982,0.17812624888195333
45,frozenset({'G2_ПОДГУЗНИКИ'}),"frozenset({'G2_ИГРУШКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",0.23976109215017063,0.15955631399317405,0.034129692832764506,0.1423487544483986,0.8921536909814073,1.0,-0.004125703269694456,0.9799364139747638,-0.13719224344542064,0.09345794392523367,-0.020474375417742982,0.17812624888195333
46,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),"frozenset({'G2_ИГРУШКИ', 'G2_ПОДГУЗНИКИ'})",0.15955631399317405,0.23976109215017063,0.034129692832764506,0.21390374331550804,0.8921536909814073,1.0,-0.004125703269694456,0.9671066378769938,-0.12574611134533006,0.09345794392523367,-0.03401213561641364,0.17812624888195333
47,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),frozenset({'G2_ПОДГУЗНИКИ'}),0.15955631399317405,0.23976109215017063,0.034129692832764506,0.21390374331550804,0.8921536909814073,1.0,-0.004125703269694456,0.9671066378769938,-0.12574611134533006,0.09345794392523367,-0.03401213561641364,0.17812624888195333
