,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
27,"frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.05378020265003897,1.0,0.05378020265003897,1.0,1.0,1.0,0.0,inf,0.0,0.05378020265003898,0.0,0.5268901013250195
28,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",1.0,0.05378020265003897,0.05378020265003897,0.05378020265003897,1.0,1.0,0.0,1.0,0.0,0.05378020265003898,0.0,0.5268901013250195
29,"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.0779423226812159,1.0,0.0779423226812159,1.0,1.0,1.0,0.0,inf,0.0,0.0779423226812159,0.0,0.538971161340608
30,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.0779423226812159,0.0779423226812159,0.0779423226812159,1.0,1.0,0.0,1.0,0.0,0.0779423226812159,0.0,0.538971161340608
31,"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.17381137957911147,1.0,0.17381137957911147,1.0,1.0,1.0,0.0,inf,0.0,0.17381137957911147,0.0,0.5869056897895557
32,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",1.0,0.17381137957911147,0.17381137957911147,0.17381137957911147,1.0,1.0,0.0,1.0,0.0,0.17381137957911147,0.0,0.5869056897895557
33,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.06625097427903351,1.0,0.06625097427903351,1.0,1.0,1.0,0.0,inf,0.0,0.06625097427903351,0.0,0.5331254871395168
34,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",1.0,0.06625097427903351,0.06625097427903351,0.06625097427903351,1.0,1.0,0.0,1.0,0.0,0.06625097427903351,0.0,0.5331254871395168
35,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР', 'G2_ПОДГУЗНИКИ'})",1.0,0.048324240062353856,0.048324240062353856,0.048324240062353856,1.0,1.0,0.0,1.0,0.0,0.048324240062353856,0.0,0.5241621200311769
36,"frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.03351519875292284,1.0,0.03351519875292284,1.0,1.0,1.0,0.0,inf,0.0,0.033515198752922845,0.0,0.5167575993764614
37,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),1.0,0.08885424785658613,0.08885424785658613,0.08885424785658613,1.0,1.0,0.0,1.0,0.0,0.08885424785658613,0.0,0.5444271239282931
38,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",1.0,0.19251753702260327,0.19251753702260327,0.19251753702260327,1.0,1.0,0.0,1.0,0.0,0.19251753702260327,0.0,0.5962587685113017
39,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.22915042868277474,1.0,0.22915042868277474,1.0,1.0,1.0,0.0,inf,0.0,0.22915042868277474,0.0,0.6145752143413874
40,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ИГРУШКИ'}),1.0,0.22915042868277474,0.22915042868277474,0.22915042868277474,1.0,1.0,0.0,1.0,0.0,0.22915042868277474,0.0,0.6145752143413874
41,"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.05144193296960249,1.0,0.05144193296960249,1.0,1.0,1.0,0.0,inf,0.0,0.05144193296960249,0.0,0.5257209664848013
42,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",1.0,0.05144193296960249,0.05144193296960249,0.05144193296960249,1.0,1.0,0.0,1.0,0.0,0.05144193296960249,0.0,0.5257209664848013
43,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.12314886983632112,1.0,0.12314886983632112,1.0,1.0,1.0,0.0,inf,0.0,0.12314886983632112,0.0,0.5615744349181606
44,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),1.0,0.12314886983632112,0.12314886983632112,0.12314886983632112,1.0,1.0,0.0,1.0,0.0,0.12314886983632112,0.0,0.5615744349181606
45,frozenset({'G2_ОБУВЬ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.03195635229929852,1.0,0.03195635229929852,1.0,1.0,1.0,0.0,inf,0.0,0.03195635229929852,0.0,0.5159781761496492
46,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ОБУВЬ'}),1.0,0.03195635229929852,0.03195635229929852,0.03195635229929852,1.0,1.0,0.0,1.0,0.0,0.03195635229929852,0.0,0.5159781761496492
47,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.5954793452844894,1.0,0.5954793452844894,1.0,1.0,1.0,0.0,inf,0.0,0.5954793452844894,0.0,0.7977396726422448
48,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ПОДГУЗНИКИ'}),1.0,0.5954793452844894,0.5954793452844894,0.5954793452844894,1.0,1.0,0.0,1.0,0.0,0.5954793452844894,0.0,0.7977396726422448
49,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.19251753702260327,1.0,0.19251753702260327,1.0,1.0,1.0,0.0,inf,0.0,0.19251753702260327,0.0,0.5962587685113017
50,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),1.0,0.37568199532346064,0.37568199532346064,0.37568199532346064,1.0,1.0,0.0,1.0,0.0,0.37568199532346064,0.0,0.6878409976617303
51,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.37568199532346064,1.0,0.37568199532346064,1.0,1.0,1.0,0.0,inf,0.0,0.37568199532346064,0.0,0.6878409976617303
52,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ', 'G2_ПОДГУЗНИКИ'})",1.0,0.04598597038191738,0.04598597038191738,0.04598597038191738,1.0,1.0,0.0,1.0,0.0,0.04598597038191738,0.0,0.5229929851909587
53,"frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ', 'G2_ПОДГУЗНИКИ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.04598597038191738,1.0,0.04598597038191738,1.0,1.0,1.0,0.0,inf,0.0,0.04598597038191738,0.0,0.5229929851909587
54,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.37568199532346064,0.19251753702260327,0.06625097427903351,0.1763485477178423,0.9160129017084684,1.0,-0.006074398164376299,0.9803691364108443,-0.12805440295066872,0.13198757763975152,-0.020023951040548566,0.26023905118685636
55,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.19251753702260327,0.37568199532346064,0.06625097427903351,0.3441295546558704,0.9160129017084684,1.0,-0.006074398164376299,0.9518922663895384,-0.10196922261087732,0.13198757763975152,-0.05053905290451717,0.26023905118685636
56,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})","frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.37568199532346064,0.19251753702260327,0.06625097427903351,0.1763485477178423,0.9160129017084684,1.0,-0.006074398164376299,0.9803691364108443,-0.12805440295066872,0.13198757763975152,-0.020023951040548566,0.26023905118685636
57,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})","frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",0.19251753702260327,0.37568199532346064,0.06625097427903351,0.3441295546558704,0.9160129017084684,1.0,-0.006074398164376299,0.9518922663895384,-0.10196922261087732,0.13198757763975152,-0.05053905290451717,0.26023905118685636
58,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.19251753702260327,0.37568199532346064,0.06625097427903351,0.3441295546558704,0.9160129017084684,1.0,-0.006074398164376299,0.9518922663895384,-0.10196922261087732,0.13198757763975152,-0.05053905290451717,0.26023905118685636
59,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.37568199532346064,0.19251753702260327,0.06625097427903351,0.1763485477178423,0.9160129017084684,1.0,-0.006074398164376299,0.9803691364108443,-0.12805440295066872,0.13198757763975152,-0.020023951040548566,0.26023905118685636
60,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),0.5954793452844894,0.08885424785658613,0.04598597038191738,0.07722513089005237,0.8691214292275191,1.0,-0.006924898957468277,0.987397666152579,-0.2712755830556877,0.07203907203907205,-0.012763179698941677,0.29738449526958755
61,frozenset({'G2_ПОДГУЗНИКИ'}),"frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ', 'G2_КОСМЕТИКА/ГИГИЕНА'})",0.5954793452844894,0.08885424785658613,0.04598597038191738,0.07722513089005237,0.8691214292275191,1.0,-0.006924898957468277,0.987397666152579,-0.2712755830556877,0.07203907203907205,-0.012763179698941677,0.29738449526958755
62,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ПОДГУЗНИКИ'})",frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),0.5954793452844894,0.08885424785658613,0.04598597038191738,0.07722513089005237,0.8691214292275191,1.0,-0.006924898957468277,0.987397666152579,-0.2712755830556877,0.07203907203907205,-0.012763179698941677,0.29738449526958755
63,frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ПОДГУЗНИКИ'})",0.08885424785658613,0.5954793452844894,0.04598597038191738,0.5175438596491228,0.869121429227519,1.0,-0.006924898957468277,0.8384609934103309,-0.14183152917755382,0.07203907203907205,-0.192661325761417,0.29738449526958755
64,"frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ', 'G2_КОСМЕТИКА/ГИГИЕНА'})",frozenset({'G2_ПОДГУЗНИКИ'}),0.08885424785658613,0.5954793452844894,0.04598597038191738,0.5175438596491228,0.869121429227519,1.0,-0.006924898957468277,0.8384609934103309,-0.14183152917755382,0.07203907203907205,-0.192661325761417,0.29738449526958755
65,frozenset({'G2_ДЕТСКОЕ ПИТАНИЕ'}),frozenset({'G2_ПОДГУЗНИКИ'}),0.08885424785658613,0.5954793452844894,0.04598597038191738,0.5175438596491228,0.869121429227519,1.0,-0.006924898957468277,0.8384609934103309,-0.14183152917755382,0.07203907203907205,-0.192661325761417,0.29738449526958755
